,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
640,640,641,58.67,0.52,0.96,3,5,frisbee,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,44.42,0.0,1.0,4,6,frisbee,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,39.23,0.04,0.94,3,5,frisbee,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,31.05,0.0,1.0,4,5,frisbee,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,35.42,0.1,0.89,5,4,frisbee,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,23.11,0.0,0.84,4,4,frisbee,2,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,37.82,0.15,1.0,2,5,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,42.09,0.0,1.0,2,5,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,35.160000000000004,0.04,0.96,3,5,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
640,640,641,36.06,0.05,0.93,3,5,frisbee,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
