,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
225,225,226,66.12,0.91,0.85,7,8,table tennis,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
225,225,226,55.69,0.96,0.93,7,8,table tennis,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
225,225,226,61.97,0.86,1.0,6,10,table tennis,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
225,225,226,27.3,0.29,0.97,4,11,table tennis,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
225,225,226,32.6,0.5,0.97,3,11,table tennis,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
225,225,226,63.39,1.0,1.0,3,11,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
225,225,226,59.14,0.98,1.0,4,11,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
225,225,226,56.4,1.0,1.0,4,10,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
225,225,226,64.32000000000001,1.0,1.0,5,11,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
225,225,226,58.45,0.94,0.92,5,11,table tennis,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
