,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
885,885,886,21.72,0.33,0.22,6,8,football,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,12.09,0.24,0.35,7,8,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,33.15,0.3,0.68,9,9,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,23.71,0.09,0.8,7,11,football,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,34.65,0.36,0.95,7,9,football,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,66.04,0.95,1.0,6,10,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,79.63,1.0,1.0,6,10,football,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,63.690000000000005,0.98,1.0,5,9,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,75.23,1.0,0.96,6,10,football,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
885,885,886,44.32,0.85,0.72,4,10,football,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
