,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
185,185,186,0.0,0.18,0.09,5,4,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,0.0,0.1,0.09,4,5,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,19.04,0.27,0.2,5,4,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,23.61,0.85,0.0,5,5,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,36.8,1.0,0.0,4,5,curling,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,31.18,0.92,0.01,6,4,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,34.67,0.94,0.0,8,5,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,30.94,0.91,0.0,8,6,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,37.11,0.9,0.0,8,4,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
185,185,186,37.83,0.88,0.0,8,5,curling,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
