,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
560,560,561,22.76,0.52,0.09,5,9,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,2.41,0.4,0.18,5,9,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,38.21,0.81,0.0,6,9,baseball,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,13.95,0.52,0.0,6,9,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,24.43,0.95,0.0,5,10,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,16.86,0.94,0.04,6,10,baseball,5,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,18.93,0.86,0.0,5,9,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,35.46,1.0,0.0,6,10,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,27.93,1.0,0.09,5,10,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
560,560,561,36.97,1.0,0.28,5,11,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
