,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
959,959,960,0.0,0.32,0.4,3,10,curling,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,26.68,0.2,0.35,3,10,curling,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,18.59,0.45,0.26,4,12,curling,7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,8.28,0.07,0.37,4,12,curling,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,0.0,0.0,0.03,4,11,curling,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,0.0,0.08,0.04,2,11,curling,7,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,0.0,0.0,0.1,3,11,curling,7,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,35.96,0.0,0.21,3,12,curling,7,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,26.08,0.0,0.34,3,10,curling,7,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
959,959,960,14.04,0.18,0.22,2,12,curling,7,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
