,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
468,468,469,30.71,0.65,0.34,7,10,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,33.1,0.44,0.0,6,12,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,30.84,0.42,0.15,7,12,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,20.14,0.0,0.1,7,11,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,27.63,0.0,0.1,7,11,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,16.56,0.0,0.01,7,10,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,21.3,0.0,0.08,7,11,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,0.0,0.04,0.36,7,12,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,20.73,0.08,0.25,8,12,table tennis,5,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
468,468,469,19.73,0.06,0.72,8,11,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
