,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
647,647,648,62.09,0.93,0.84,7,6,frisbee,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,69.81,1.0,0.92,7,5,frisbee,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,86.39,1.0,1.0,5,5,frisbee,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,74.33,1.0,1.0,5,5,frisbee,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,68.82000000000001,0.89,0.98,5,5,frisbee,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,55.3,1.0,0.87,3,5,frisbee,5,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,69.58,0.93,1.0,3,6,frisbee,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,73.54,1.0,0.98,4,6,frisbee,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,75.73,0.96,1.0,4,5,frisbee,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
647,647,648,79.44,1.0,1.0,4,4,frisbee,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
