,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
616,616,617,76.78,0.99,0.96,8,5,frisbee,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,86.29,0.99,0.96,8,5,frisbee,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,78.2,0.81,1.0,8,4,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,58.81,0.46,1.0,8,4,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,26.77,0.0,0.79,10,5,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,31.98,0.14,0.58,10,5,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,39.37,0.28,0.74,10,5,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,51.6,0.8200000000000001,0.44,8,6,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,43.75,0.74,0.5700000000000001,7,5,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
616,616,617,60.56,0.58,1.0,7,5,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
