,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
474,474,475,46.62,0.72,0.71,5,8,martial arts,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,34.47,0.85,0.26,4,9,martial arts,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,39.73,1.0,0.28,4,9,martial arts,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,54.79,1.0,0.58,4,10,martial arts,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,48.1,0.97,0.17,3,9,martial arts,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,38.02,1.0,0.13,2,8,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,29.14,1.0,0.01,2,8,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,45.46,1.0,0.0,3,9,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,41.26,0.92,0.1,4,8,martial arts,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
474,474,475,33.54,0.59,0.24,3,7,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
