,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
931,931,932,59.21,0.96,0.86,7,11,curling,8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,53.24,0.95,0.85,5,11,curling,8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,41.92,1.0,0.46,6,11,curling,8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,44.19,0.9,0.59,6,10,curling,8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,31.11,0.78,0.49,6,11,curling,8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,37.56,0.87,0.68,7,11,curling,8,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,57.120000000000005,0.8300000000000001,0.84,8,10,curling,8,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,25.04,0.53,0.51,7,10,curling,8,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,17.26,1.0,0.16,8,11,curling,8,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
931,931,932,28.33,0.85,0.04,9,11,curling,8,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
