,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
587,587,588,29.46,0.34,0.45,4,2,table tennis,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,20.99,0.4,0.67,4,2,table tennis,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,25.83,0.0,0.56,2,0,table tennis,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,35.65,0.0,0.15,2,2,table tennis,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,0.0,0.0,0.48,3,2,table tennis,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,35.410000000000004,0.0,0.56,4,2,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,29.97,0.0,0.93,3,2,table tennis,3,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,34.35,0.0,1.0,3,2,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,31.98,0.0,1.0,3,3,table tennis,3,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
587,587,588,32.58,0.0,1.0,3,3,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
