,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
65,65,66,36.0,0.03,0.11,6,7,table tennis,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,40.94,0.19,0.61,7,7,table tennis,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,31.93,0.04,0.28,8,7,table tennis,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,39.89,0.23,0.02,9,6,table tennis,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,23.64,0.2,0.0,9,7,table tennis,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,24.18,0.42,0.08,9,6,table tennis,1,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,40.42,0.64,0.37,10,7,table tennis,1,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,65.61,0.87,0.95,10,7,table tennis,1,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,78.04,0.96,0.9,10,7,table tennis,1,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
65,65,66,80.41,0.88,1.0,10,6,table tennis,1,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
