,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
366,366,367,46.07,0.63,0.9,2,2,martial arts,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,59.34,0.68,1.0,2,2,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,55.89,1.0,0.94,1,2,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,65.07000000000001,1.0,1.0,1,3,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,68.49,1.0,1.0,2,3,martial arts,5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,77.46000000000001,0.92,1.0,2,4,martial arts,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,69.10000000000001,0.9,1.0,3,5,martial arts,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,79.16,0.98,1.0,3,6,martial arts,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,69.49,0.86,0.91,3,5,martial arts,5,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
366,366,367,68.87,1.0,0.98,4,3,martial arts,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
