,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
792,792,793,13.23,0.25,0.05,6,9,gymnastics,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
792,792,793,20.88,0.03,0.23,6,8,gymnastics,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
792,792,793,13.36,0.07,0.48,5,8,gymnastics,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
792,792,793,14.12,0.0,0.7000000000000001,3,8,gymnastics,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
792,792,793,3.92,0.0,0.66,6,7,gymnastics,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
792,792,793,29.15,0.0,1.0,7,5,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
792,792,793,38.56,0.0,1.0,7,4,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
792,792,793,25.91,0.0,0.91,7,5,gymnastics,4,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
792,792,793,42.45,0.04,1.0,7,3,gymnastics,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
792,792,793,21.83,0.2,0.89,7,2,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
