,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
780,780,781,75.8,0.91,0.94,6,9,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,56.25,0.8300000000000001,0.68,7,8,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,35.25,0.86,0.18,5,8,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,36.43,0.91,0.16,4,7,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,38.26,0.7000000000000001,0.38,4,7,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,36.1,0.67,0.4,3,7,table tennis,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,30.41,0.56,0.17,3,8,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,23.83,0.03,0.1,2,9,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,13.46,0.15,0.26,2,9,table tennis,4,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
780,780,781,2.59,0.35,0.26,1,7,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
