,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
354,354,355,67.31,0.9,0.67,9,12,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
354,354,355,60.7,0.74,0.71,10,12,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
354,354,355,60.23,0.61,1.0,10,11,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
354,354,355,87.76,0.96,1.0,10,11,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
354,354,355,76.19,1.0,0.93,10,11,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
354,354,355,70.91,0.91,0.76,10,12,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
354,354,355,50.94,0.61,0.81,9,12,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
354,354,355,40.85,0.46,0.71,9,12,football,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
354,354,355,61.85,0.66,1.0,10,12,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
354,354,355,57.95,0.58,1.0,9,12,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
