,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
565,565,566,27.06,0.51,0.23,6,2,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,0.0,0.46,0.08,7,1,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,30.17,0.45,0.13,7,0,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,28.56,0.77,0.35,8,0,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,32.53,0.67,0.46,9,0,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,41.57,0.67,0.6900000000000001,10,0,football,4,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,64.28,1.0,0.7000000000000001,10,1,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,60.66,1.0,0.75,10,3,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,59.58,0.98,0.88,9,4,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
565,565,566,68.7,1.0,0.95,9,3,football,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
