,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
363,363,364,1.86,0.31,0.12,1,5,gymnastics,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,9.76,0.33,0.02,1,6,gymnastics,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,3.2,0.79,0.0,3,5,gymnastics,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,19.48,0.42,0.0,2,5,gymnastics,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,0.0,0.0,0.0,1,5,gymnastics,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,21.07,0.12,0.0,0,5,gymnastics,6,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,45.96,0.0,0.0,0,4,gymnastics,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,34.18,0.02,0.0,0,5,gymnastics,6,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,17.85,0.03,0.03,0,5,gymnastics,6,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
363,363,364,57.85,0.05,0.13,0,5,gymnastics,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
