,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
500,500,501,23.11,0.32,0.66,3,11,football,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,50.07,0.96,0.73,5,12,football,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,42.17,0.9,0.65,5,12,football,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,65.13,0.87,0.9,6,12,football,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,45.59,0.67,0.74,6,12,football,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,59.19,0.76,1.0,4,12,football,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,74.33,1.0,1.0,4,10,football,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,67.23,1.0,1.0,4,11,football,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,59.76,0.86,1.0,4,12,football,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
500,500,501,63.11,0.79,0.96,4,11,football,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
