,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
501,501,502,42.73,0.6900000000000001,0.39,4,4,martial arts,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,37.26,0.89,0.32,4,4,martial arts,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,68.1,1.0,1.0,3,5,martial arts,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,76.03,0.9,1.0,4,4,martial arts,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,67.18,0.94,1.0,4,3,martial arts,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,61.46,0.89,0.92,5,3,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,57.03,0.67,0.8,6,2,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,40.89,0.56,0.78,5,1,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,53.19,0.6,0.97,5,0,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
501,501,502,51.29,0.51,0.94,5,1,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
