,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
737,737,738,51.11,0.95,0.84,4,2,curling,6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,55.44,0.94,1.0,6,3,curling,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,62.76,1.0,1.0,7,2,curling,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,60.99,1.0,1.0,7,2,curling,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,65.41,1.0,1.0,8,2,curling,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,72.78,1.0,1.0,10,2,curling,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,70.89,1.0,1.0,10,3,curling,6,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,69.4,1.0,1.0,7,3,curling,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,63.68,0.99,1.0,7,4,curling,6,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
737,737,738,77.48,1.0,1.0,8,4,curling,6,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
