,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
153,153,154,18.12,0.33,0.09,4,2,curling,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,40.08,0.61,0.13,5,4,curling,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,27.81,0.74,0.2,7,3,curling,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,34.67,0.67,0.67,7,2,curling,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,39.6,0.99,0.09,7,2,curling,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,38.26,0.89,0.0,7,2,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,29.26,0.97,0.0,6,0,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,26.27,0.9,0.0,7,0,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,38.69,1.0,0.0,8,0,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
153,153,154,40.44,0.88,0.06,7,1,curling,4,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
