,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
903,903,904,51.16,0.78,0.8,7,7,frisbee,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,73.9,0.86,1.0,8,9,frisbee,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,61.24,0.79,0.81,8,7,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,39.22,0.66,0.71,5,5,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,37.43,0.12,1.0,5,6,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,13.06,0.0,0.86,4,4,frisbee,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,16.990000000000002,0.0,0.98,3,6,frisbee,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,48.71,0.2,1.0,3,4,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,44.17,0.39,0.93,3,2,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
903,903,904,43.98,0.77,0.86,2,3,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
