,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
38,38,39,65.32000000000001,0.77,0.87,10,11,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,64.29,0.54,0.93,10,10,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,56.58,0.48,0.62,8,10,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,70.61,1.0,0.66,8,10,martial arts,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,61.63,0.87,0.6,9,10,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,58.34,0.6900000000000001,0.56,7,12,martial arts,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,47.35,0.95,0.55,6,12,martial arts,2,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,49.0,1.0,0.35,7,10,martial arts,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,67.26,1.0,0.55,7,11,martial arts,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38,38,39,67.72,0.96,0.34,8,10,martial arts,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
