,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
176,176,177,17.72,0.4,0.42,3,3,martial arts,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,36.49,0.88,0.34,3,2,martial arts,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,17.03,1.0,0.07,3,1,martial arts,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,24.17,0.8200000000000001,0.31,3,2,martial arts,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,14.11,0.81,0.07,3,0,martial arts,4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,37.19,1.0,0.0,3,1,martial arts,4,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,27.69,0.85,0.0,3,1,martial arts,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,42.17,1.0,0.0,5,1,martial arts,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,17.92,1.0,0.0,5,1,martial arts,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
176,176,177,28.9,1.0,0.04,4,0,martial arts,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
