,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
642,642,643,21.83,0.41,0.75,3,6,curling,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,40.35,1.0,0.33,2,6,curling,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,61.51,0.96,0.71,2,7,curling,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,37.83,0.89,0.44,0,9,curling,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,40.06,0.76,0.76,0,9,curling,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,37.86,1.0,0.44,1,8,curling,4,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,42.61,1.0,0.78,1,7,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,64.83,0.97,0.96,2,6,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,71.98,1.0,1.0,4,4,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
642,642,643,67.85,0.89,1.0,5,2,curling,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
