,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
168,168,169,19.99,0.15,0.25,3,5,gymnastics,3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,35.93,0.24,0.0,3,5,gymnastics,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,38.75,0.8200000000000001,0.0,2,4,gymnastics,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,25.97,0.62,0.0,3,5,gymnastics,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,0.0,0.42,0.0,3,6,gymnastics,3,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,13.9,0.33,0.0,3,5,gymnastics,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,23.13,0.97,0.12,2,7,gymnastics,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,42.36,0.98,0.0,3,6,gymnastics,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,25.27,1.0,0.01,4,7,gymnastics,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
168,168,169,37.68,0.98,0.0,4,8,gymnastics,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
