,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
566,566,567,33.56,0.31,0.29,5,2,curling,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,13.47,0.38,0.28,6,4,curling,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,37.39,0.23,0.61,6,6,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,22.95,0.0,0.92,8,4,curling,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,27.14,0.05,0.92,9,3,curling,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,22.67,0.0,0.84,10,3,curling,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,41.11,0.06,1.0,10,4,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,45.09,0.0,1.0,10,5,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,12.19,0.01,0.87,9,3,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
566,566,567,26.32,0.0,0.98,9,1,curling,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
