,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
808,808,809,25.12,0.51,0.23,3,2,curling,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,9.62,0.9,0.0,3,3,curling,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,24.08,0.72,0.08,1,1,curling,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,46.11,1.0,0.14,0,0,curling,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,14.93,1.0,0.31,0,0,curling,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,33.03,0.93,0.34,0,1,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,26.52,1.0,0.07,0,1,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,15.73,1.0,0.0,0,0,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,31.06,1.0,0.0,0,0,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
808,808,809,18.29,0.99,0.0,1,0,curling,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
