,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
205,205,206,57.18,0.93,0.14,8,5,gymnastics,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,56.06,0.99,0.25,10,6,gymnastics,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,45.76,0.85,0.0,10,6,gymnastics,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,28.49,0.54,0.21,10,7,gymnastics,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,41.28,0.81,0.13,8,8,gymnastics,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,39.92,0.48,0.36,8,7,gymnastics,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,23.99,0.75,0.07,8,9,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,24.02,0.96,0.01,7,10,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,24.59,1.0,0.0,5,9,gymnastics,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
205,205,206,36.22,1.0,0.04,3,8,gymnastics,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
