,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
89,89,90,75.21000000000001,0.78,0.98,8,11,frisbee,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,74.77,1.0,0.94,8,10,frisbee,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,68.32000000000001,1.0,0.81,9,10,frisbee,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,56.870000000000005,1.0,0.63,8,10,frisbee,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,56.9,0.97,0.49,9,12,frisbee,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,65.34,0.88,0.49,10,10,frisbee,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,60.22,0.92,0.38,9,10,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,54.85,0.68,0.34,10,9,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,66.6,0.85,0.73,10,9,frisbee,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
89,89,90,50.44,0.76,0.26,9,8,frisbee,2,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
