,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
869,869,870,56.63,0.84,0.84,6,1,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,42.47,0.9,0.6,7,1,basketball,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,32.08,0.76,0.61,7,1,basketball,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,31.26,0.5,0.24,6,1,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,39.41,0.37,0.07,7,1,basketball,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,7.2,0.0,0.08,7,1,basketball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,30.01,0.04,0.01,8,2,basketball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,33.3,0.0,0.0,7,3,basketball,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,31.54,0.01,0.0,7,4,basketball,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
869,869,870,45.34,0.02,0.0,9,2,basketball,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
