,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
135,135,136,20.92,0.14,0.8,0,8,martial arts,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,1.06,0.03,0.33,0,8,martial arts,7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,7.28,0.08,0.0,0,7,martial arts,7,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,28.91,0.01,0.0,0,8,martial arts,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,30.94,0.04,0.04,0,7,martial arts,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,34.96,0.17,0.05,0,6,martial arts,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,23.39,0.08,0.0,2,4,martial arts,7,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,26.0,0.12,0.11,1,4,martial arts,7,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,0.0,0.35,0.25,0,4,martial arts,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
135,135,136,24.81,0.0,0.0,0,5,martial arts,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
