,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
722,722,723,47.65,0.88,0.36,8,11,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,29.18,1.0,0.0,8,12,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,24.8,1.0,0.0,9,12,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,31.19,1.0,0.05,9,9,baseball,6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,39.54,1.0,0.32,8,10,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,32.79,0.97,0.21,8,9,baseball,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,50.68,0.94,0.77,9,8,baseball,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,60.65,1.0,0.56,9,7,baseball,6,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,66.37,0.9,0.74,10,5,baseball,6,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
722,722,723,55.0,1.0,0.42,10,5,baseball,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
