,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
305,305,306,9.99,0.54,0.39,4,7,baseball,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,30.68,0.43,0.24,4,7,baseball,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,20.42,0.47,0.28,3,7,baseball,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,48.870000000000005,0.93,0.67,2,6,baseball,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,45.71,0.77,0.92,4,6,baseball,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,56.14,1.0,0.95,5,4,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,70.32000000000001,1.0,1.0,4,4,baseball,6,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,64.89,1.0,0.99,6,4,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,65.15,1.0,1.0,6,5,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
305,305,306,64.56,1.0,1.0,6,5,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
