,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
389,389,390,32.02,0.43,0.39,5,2,curling,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,15.44,0.29,0.43,6,1,curling,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,0.0,0.03,0.34,5,2,curling,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,40.25,0.06,0.99,3,3,curling,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,33.37,0.06,1.0,3,2,curling,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,23.63,0.2,0.92,5,2,curling,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,47.48,0.18,1.0,6,4,curling,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,46.18,0.32,1.0,6,3,curling,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,44.2,0.35,0.98,7,5,curling,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
389,389,390,19.11,0.36,0.73,6,3,curling,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
