,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
460,460,461,76.19,0.94,1.0,7,8,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,75.15,0.84,1.0,8,9,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,84.58,0.99,1.0,9,10,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,85.36,1.0,0.97,10,9,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,74.25,1.0,0.91,9,8,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,84.87,0.95,1.0,9,6,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,72.52,1.0,0.8300000000000001,8,4,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,62.52,1.0,0.81,8,4,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,70.46000000000001,0.9,0.6,9,5,frisbee,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
460,460,461,70.95,0.98,0.67,10,3,frisbee,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
