,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
999,999,1000,56.18,0.94,0.29,9,12,gymnastics,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,45.93,0.85,0.23,8,12,gymnastics,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,47.41,0.91,0.39,9,12,gymnastics,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,37.09,1.0,0.45,7,12,gymnastics,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,32.480000000000004,1.0,0.13,7,10,gymnastics,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,41.02,1.0,0.25,8,10,gymnastics,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,42.09,1.0,0.33,8,10,gymnastics,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,73.94,0.93,1.0,8,11,gymnastics,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,64.92,0.91,0.91,8,11,gymnastics,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
999,999,1000,55.28,1.0,0.72,8,12,gymnastics,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
