,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
569,569,570,46.11,0.77,0.91,3,6,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,36.74,1.0,0.71,2,5,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,53.88,0.93,0.7000000000000001,3,7,table tennis,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,22.78,0.8300000000000001,0.51,3,8,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,39.55,0.9,0.66,3,8,table tennis,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,23.92,0.94,0.58,2,8,table tennis,5,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,52.63,1.0,0.88,1,11,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,62.74,0.94,1.0,1,12,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,63.73,1.0,1.0,3,11,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
569,569,570,62.9,0.91,1.0,3,10,table tennis,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
