,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
98,98,99,42.1,0.33,0.87,8,12,table tennis,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,45.4,0.45,0.71,8,10,table tennis,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,47.5,0.45,0.91,8,12,table tennis,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,65.87,0.48,1.0,10,12,table tennis,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,45.89,0.38,0.89,10,12,table tennis,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,35.09,0.2,0.67,9,12,table tennis,1,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,24.28,0.08,0.39,10,12,table tennis,1,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,45.98,0.0,0.0,10,10,table tennis,1,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,28.83,0.0,0.0,10,9,table tennis,1,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
98,98,99,32.24,0.0,0.11,10,9,table tennis,1,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
