,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
75,75,76,15.73,0.78,0.14,5,0,baseball,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,0.0,0.62,0.04,5,0,baseball,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,16.62,0.87,0.0,6,2,baseball,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,34.88,1.0,0.0,7,2,baseball,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,30.54,1.0,0.11,6,2,baseball,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,4.94,1.0,0.12,4,1,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,30.16,0.9,0.0,6,2,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,23.03,0.61,0.0,6,2,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,27.36,0.38,0.0,7,3,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
75,75,76,23.51,0.49,0.01,6,3,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
