,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
621,621,622,58.63,0.74,0.89,5,10,curling,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
621,621,622,68.22,0.75,0.98,5,10,curling,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
621,621,622,70.36,0.91,0.98,6,10,curling,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
621,621,622,44.12,1.0,0.76,5,10,curling,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
621,621,622,62.65,0.91,1.0,3,11,curling,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
621,621,622,63.49,0.98,1.0,5,12,curling,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
621,621,622,54.77,1.0,0.92,5,12,curling,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
621,621,622,39.58,0.86,0.81,5,12,curling,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
621,621,622,61.24,0.87,1.0,6,12,curling,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
621,621,622,55.3,0.73,0.93,6,12,curling,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
