,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
165,165,166,50.22,0.61,0.54,8,9,gymnastics,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,42.62,0.18,0.6900000000000001,8,11,gymnastics,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,40.61,0.14,0.9,9,11,gymnastics,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,37.2,0.25,0.9,9,11,gymnastics,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,33.37,0.0,1.0,8,11,gymnastics,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,32.82,0.0,0.94,7,10,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,25.95,0.0,0.71,7,10,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,40.7,0.11,0.79,6,9,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,16.17,0.0,0.89,6,8,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
165,165,166,17.81,0.0,0.91,7,9,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
