,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
811,811,812,23.65,0.6900000000000001,0.31,9,11,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,46.35,1.0,0.34,9,11,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,54.0,1.0,0.59,9,11,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,53.89,0.99,0.79,10,12,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,54.79,1.0,0.62,9,11,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,68.75,1.0,1.0,9,12,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,68.91,0.94,0.79,9,11,table tennis,4,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,66.66,0.85,0.86,9,12,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,48.36,0.33,1.0,9,12,table tennis,4,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
811,811,812,62.81,0.59,1.0,9,12,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
