,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
597,597,598,33.54,0.56,0.51,3,4,table tennis,7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,34.42,0.6900000000000001,0.85,3,4,table tennis,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,56.33,1.0,0.78,5,5,table tennis,7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,29.67,1.0,0.54,4,4,table tennis,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,20.24,0.89,0.18,3,2,table tennis,7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,12.2,0.62,0.0,4,3,table tennis,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,20.44,0.55,0.04,3,5,table tennis,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,0.0,0.36,0.01,2,6,table tennis,7,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,0.0,0.1,0.01,3,5,table tennis,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
597,597,598,30.23,0.0,0.0,5,6,table tennis,7,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
