,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
629,629,630,65.84,0.88,0.71,8,10,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,69.64,1.0,0.81,9,8,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,66.11,0.99,0.8300000000000001,9,8,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,49.42,0.88,0.45,9,11,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,56.85,1.0,0.6,9,12,table tennis,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,51.89,1.0,0.52,8,12,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,57.58,1.0,0.68,7,12,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,48.45,0.95,0.63,9,12,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,45.85,1.0,0.41,8,12,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
629,629,630,54.67,0.97,0.59,8,11,table tennis,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
