,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
782,782,783,50.44,0.54,0.5,5,6,frisbee,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,32.46,0.52,0.0,5,7,frisbee,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,31.88,0.59,0.02,5,8,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,12.09,0.1,0.1,4,8,frisbee,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,18.07,0.0,0.34,4,8,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,23.88,0.03,0.39,4,8,frisbee,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,26.78,0.04,0.25,4,8,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,35.4,0.37,0.41,5,9,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,44.82,0.22,0.38,5,7,frisbee,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
782,782,783,21.71,0.0,0.29,5,7,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
