,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
733,733,734,68.56,0.86,0.58,9,7,frisbee,3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
733,733,734,47.07,0.53,0.04,9,7,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
733,733,734,21.68,0.07,0.0,9,7,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
733,733,734,32.2,0.0,0.06,10,8,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
733,733,734,33.6,0.15,0.23,10,9,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
733,733,734,25.4,0.03,0.0,10,7,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
733,733,734,44.98,0.06,0.08,8,7,frisbee,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
733,733,734,42.54,0.0,0.27,9,7,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
733,733,734,37.76,0.0,0.51,9,6,frisbee,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
733,733,734,28.2,0.0,0.58,8,5,frisbee,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
