,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
608,608,609,33.78,0.27,0.02,6,8,gymnastics,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,41.76,0.0,0.23,7,10,gymnastics,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,21.03,0.12,0.0,7,9,gymnastics,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,20.35,0.0,0.0,7,8,gymnastics,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,35.64,0.09,0.0,7,8,gymnastics,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,7.47,0.13,0.01,8,8,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,20.61,0.0,0.0,9,8,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,28.32,0.0,0.0,6,7,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,26.79,0.0,0.17,6,7,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
608,608,609,31.64,0.04,0.49,5,7,gymnastics,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
