,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
681,681,682,19.14,0.11,0.73,0,6,martial arts,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,37.66,0.06,0.77,2,5,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,24.75,0.15,0.87,2,4,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,39.05,0.18,1.0,2,6,martial arts,5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,34.34,0.28,0.84,4,8,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,25.22,0.06,0.6900000000000001,3,8,martial arts,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,0.0,0.0,0.63,4,7,martial arts,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,19.0,0.06,0.56,4,6,martial arts,5,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,0.0,0.17,0.23,4,7,martial arts,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
681,681,682,6.13,0.09,0.0,4,7,martial arts,5,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
