,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
258,258,259,35.24,0.06,0.37,1,1,martial arts,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
258,258,259,11.93,0.04,0.48,0,0,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
258,258,259,61.48,0.04,0.51,0,0,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
258,258,259,22.1,0.09,0.55,0,1,martial arts,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
258,258,259,33.39,0.07,1.0,0,1,martial arts,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
258,258,259,51.120000000000005,0.5,0.97,0,1,martial arts,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
258,258,259,34.57,0.24,0.92,2,1,martial arts,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
258,258,259,28.26,0.21,0.78,2,1,martial arts,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
258,258,259,34.76,0.0,0.72,4,0,martial arts,2,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
258,258,259,39.79,0.12,1.0,4,0,martial arts,2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
