,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
589,589,590,39.6,0.65,0.59,4,6,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
589,589,590,33.74,0.79,0.73,4,6,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
589,589,590,55.83,0.74,1.0,5,6,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
589,589,590,42.94,0.46,1.0,7,4,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
589,589,590,67.08,0.73,1.0,7,4,baseball,6,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
589,589,590,64.78,1.0,0.95,8,3,baseball,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
589,589,590,70.09,0.88,1.0,7,3,baseball,6,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
589,589,590,47.21,0.87,0.81,8,3,baseball,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
589,589,590,70.09,1.0,1.0,6,2,baseball,6,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
589,589,590,63.85,1.0,0.98,6,2,baseball,6,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
