,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
279,279,280,62.940000000000005,0.75,0.78,9,10,frisbee,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,83.19,0.8,1.0,10,8,frisbee,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,62.22,0.43,1.0,10,7,frisbee,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,55.08,0.04,1.0,9,7,frisbee,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,48.74,0.03,1.0,9,9,frisbee,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,63.17,0.23,0.97,10,8,frisbee,3,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,51.13,0.0,1.0,9,7,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,43.45,0.0,0.96,9,8,frisbee,3,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,45.87,0.08,0.84,10,8,frisbee,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
279,279,280,20.79,0.0,0.87,9,9,frisbee,3,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
