,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
100,100,101,28.96,0.58,0.14,9,4,baseball,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,40.96,0.59,0.31,9,5,baseball,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,24.22,0.41,0.43,8,7,baseball,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,47.14,0.71,0.5700000000000001,9,7,baseball,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,39.76,0.44,0.43,8,9,baseball,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,17.62,0.44,0.27,8,9,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,18.27,0.37,0.0,9,9,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,1.92,0.0,0.06,7,10,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,25.87,0.0,0.0,8,9,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
100,100,101,44.73,0.02,0.0,9,9,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
