,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
299,299,300,47.41,0.8,0.21,8,0,baseball,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,62.64,0.89,0.61,8,1,baseball,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,46.38,0.92,0.34,8,3,baseball,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,35.57,0.92,0.42,7,2,baseball,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,41.93,0.8300000000000001,0.32,8,3,baseball,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,26.34,0.73,0.37,8,2,baseball,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,56.79,1.0,0.94,7,0,baseball,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,50.67,1.0,0.67,8,2,baseball,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,45.57,1.0,0.44,8,2,baseball,4,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
299,299,300,56.19,0.99,0.92,9,1,baseball,4,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
