,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
880,880,881,41.97,0.58,0.3,5,2,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,21.98,0.36,0.49,5,2,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,0.0,0.35,0.0,5,0,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,1.55,0.32,0.02,5,1,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,12.26,0.68,0.0,4,0,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,22.82,0.53,0.06,5,0,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,27.01,0.0,0.03,6,0,baseball,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,0.0,0.0,0.21,5,2,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,30.46,0.0,0.23,4,2,baseball,4,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
880,880,881,0.0,0.0,0.16,4,2,baseball,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
