,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
11,11,12,41.87,0.66,0.35,3,4,curling,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,47.14,1.0,0.66,3,4,curling,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,63.7,1.0,1.0,3,3,curling,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,67.91,1.0,1.0,3,3,curling,5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,59.05,1.0,0.96,2,2,curling,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,50.25,0.98,1.0,2,1,curling,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,63.16,1.0,1.0,3,1,curling,5,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,53.65,0.8300000000000001,1.0,1,3,curling,5,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,67.04,0.93,1.0,0,5,curling,5,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11,11,12,44.72,1.0,0.93,0,4,curling,5,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
