,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
293,293,294,23.91,0.51,0.27,5,7,baseball,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,31.89,0.21,0.0,5,6,baseball,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,20.66,0.18,0.0,6,5,baseball,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,31.13,0.26,0.0,7,6,baseball,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,30.88,0.19,0.03,7,7,baseball,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,29.72,0.0,0.0,6,8,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,17.59,0.11,0.0,6,9,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,9.57,0.37,0.06,5,9,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,11.13,0.0,0.0,4,10,baseball,6,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
293,293,294,0.0,0.15,0.0,4,10,baseball,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
