,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
108,108,109,0.0,0.23,0.44,2,4,baseball,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,0.0,0.0,0.48,4,5,baseball,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,0.0,0.0,0.9,4,5,baseball,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,32.37,0.0,1.0,5,7,baseball,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,44.01,0.0,1.0,6,6,baseball,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,4.66,0.09,0.84,6,6,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,7.44,0.0,0.8200000000000001,7,5,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,8.76,0.02,0.6900000000000001,6,4,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,25.76,0.04,0.43,8,5,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
108,108,109,34.7,0.0,0.28,6,4,baseball,5,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
