,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
908,908,909,41.48,0.89,0.24,8,9,gymnastics,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,47.71,0.62,0.55,9,10,gymnastics,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,47.76,0.35,1.0,9,10,gymnastics,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,43.81,0.38,0.88,10,9,gymnastics,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,48.55,0.46,0.86,10,9,gymnastics,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,60.5,0.75,0.85,8,8,gymnastics,6,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,42.64,0.81,0.78,7,6,gymnastics,6,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,46.33,0.97,0.24,7,6,gymnastics,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,26.78,1.0,0.1,6,7,gymnastics,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
908,908,909,16.76,0.98,0.0,7,8,gymnastics,6,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
