,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
521,521,522,51.75,0.49,0.78,5,8,table tennis,3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,48.99,0.33,0.68,6,8,table tennis,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,44.7,0.27,0.37,5,7,table tennis,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,15.82,0.0,0.15,5,8,table tennis,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,29.18,0.09,0.47,5,9,table tennis,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,29.64,0.22,0.76,5,8,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,37.48,0.41,0.67,4,8,table tennis,3,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,21.05,0.4,0.5700000000000001,3,6,table tennis,3,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,18.94,0.59,0.41,3,7,table tennis,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
521,521,522,41.75,0.38,1.0,4,7,table tennis,3,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
