,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
96,96,97,52.01,0.93,0.46,6,2,martial arts,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,57.1,0.97,0.32,7,3,martial arts,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,61.3,0.91,0.86,7,2,martial arts,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,48.93,0.87,0.63,7,1,martial arts,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,36.56,0.98,0.07,8,2,martial arts,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,48.63,0.92,0.1,9,3,martial arts,4,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,23.85,1.0,0.0,8,2,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,46.25,1.0,0.0,7,3,martial arts,4,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,38.25,1.0,0.0,7,2,martial arts,4,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
96,96,97,32.18,0.92,0.0,6,3,martial arts,4,,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
