,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,evening,morning,noon,early_bird,night_owl,frosh,junior,senior,soph
579,579,580,77.46000000000001,0.89,0.97,5,9,frisbee,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,72.98,0.78,0.97,7,10,frisbee,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,74.7,0.9,1.0,7,12,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,64.35,0.62,1.0,8,12,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,77.71000000000001,1.0,1.0,6,12,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,66.6,1.0,0.98,6,12,frisbee,4,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,71.51,0.87,0.96,6,11,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,78.88,0.91,1.0,6,11,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,63.92,0.65,1.0,6,12,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
579,579,580,32.13,0.19,0.88,6,12,frisbee,4,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
